index_of_pixel,label,source_of_pixel
[28 31 31],2.0,7
[26 40 41],1.0,9
[41 29 33],1.0,10
[44 50 26],1.0,10
[34 49 56],1.0,1
[65 50 43],1.0,2
[15 46 28],1.0,6
[21 40 33],2.0,7
[26 28 37],1.0,2
[68 48 40],1.0,9
[27 44 36],1.0,4
[35 30 25],1.0,4
[48 25 26],1.0,5
[54 60 28],1.0,10
[33 42 39],2.0,1
[45 83 39],1.0,3
[60 68 42],1.0,3
[45 60 40],1.0,1
[44 56 48],2.0,1
[44 47 56],1.0,1
[36 39 22],1.0,8
[14 35 26],2.0,7
[63 44 37],1.0,2
[52 51 27],1.0,10
[37 31 33],1.0,9
[45 39 47],2.0,10
[40 33 32],2.0,8
[32 37 35],2.0,1
[44 43 31],1.0,2
[80 38 42],2.0,3
[79 31 39],2.0,3
[67 30 50],2.0,3
[64 55 43],1.0,9
[72 38 49],1.0,2
[38 22 44],2.0,2
[48 48 56],1.0,3
[60 63 35],1.0,10
[35 39 33],1.0,10
[63 83 55],1.0,3
[47 38 50],2.0,10
[43 41 36],1.0,2
[56 77 53],1.0,3
[26 47 35],2.0,7
[77 71 47],1.0,3
[26 34 21],2.0,7
[44 78 47],1.0,3
[21 49 37],1.0,7
[44 32 23],1.0,4
[69 35 57],1.0,9
[60 70 58],1.0,3
[14 22  4],1.0,0
[33 54 23],1.0,7
[32 44 24],2.0,8
[69 62 58],1.0,3
[48 44 49],2.0,10
[47 45 38],1.0,2
[35 54 41],2.0,1
[65 54 50],1.0,9
[31 43 35],1.0,7
[36 55 41],1.0,2
[46 40 33],1.0,3
[42 22 27],2.0,8
[54 80 52],1.0,3
[48 21 46],1.0,9
[24 42 28],1.0,1
[56 28 31],1.0,9
[17 52 37],1.0,6
[19 44 16],2.0,7
[58 68 43],1.0,10
[16 43 34],2.0,7
[22 17 36],1.0,4
[31 26 19],1.0,7
[38 37 48],2.0,10
[60 33 54],1.0,9
[ 9 15  5],1.0,0
[33 24 26],1.0,5
[55 47 27],1.0,2
[53 41 34],1.0,4
[25 36 24],2.0,4
[49 37 35],1.0,9
[40 30 27],2.0,8
[42 36 52],1.0,3
[34 34 34],1.0,9
[46 26 38],1.0,8
[44 15 44],2.0,2
[51 34 23],1.0,2
[43 80 54],1.0,3
[46 34 26],1.0,3
[18 46 36],1.0,6
[68 60 37],1.0,3
[35 57 44],2.0,1
[65 21 38],1.0,3
[30 39 20],1.0,5
[41 42 28],1.0,10
[50 63 37],2.0,10
[44 32 59],1.0,1
[40 47 40],2.0,1
[42 50 33],1.0,4
[37 34 51],2.0,10
[50 34 60],1.0,1
[26 20 29],1.0,8
[41 49 37],2.0,10
[28 41 21],1.0,8
[57 37 26],1.0,10
[60 41 28],1.0,3
[41 39 37],2.0,10
[43 38 51],1.0,1
[55 48 28],1.0,2
[57 58 37],1.0,10
[19 18 28],1.0,6
[50 45 37],2.0,10
[69 51 44],1.0,3
[10 38 39],1.0,6
[28 26 40],1.0,9
[50 28 45],1.0,3
[30 47 31],1.0,5
[53 57 49],1.0,9
[12 43 26],2.0,7
[48 18 30],1.0,2
[59 25 43],1.0,2
[33 38 38],1.0,3
[26 44 41],2.0,1
[38 46 33],1.0,10
[62 28 35],1.0,3
[35 40 37],2.0,10
[50 60 34],1.0,3
[51 58 33],2.0,10
[26 20 38],1.0,4
[37 23 26],1.0,5
[ 7 37 24],1.0,6
[33 30 64],1.0,1
[42 22 46],1.0,9
[55 49 48],1.0,9
[71 43 32],1.0,10
[41 22 32],2.0,8
[53 64 49],1.0,2
[ 9 35 44],1.0,6
[42 55 51],1.0,9
[33 22 30],2.0,4
[ 7 14 11],1.0,0
[24 43 39],1.0,7
[21 29 47],1.0,6
[28 43 39],1.0,6
[59 36 55],1.0,9
[45 14 38],2.0,2
[55 54 47],1.0,2
[41 22 38],2.0,8
[49 52 23],1.0,3
[30 54 56],1.0,3
[28 36 27],2.0,7
[57 43 58],1.0,1
[69 44 30],1.0,3
[51 42 44],1.0,1
[46 56 33],1.0,5
[45 46 40],2.0,10
[35 27 28],1.0,7
[56 24 43],1.0,1
[34 46 28],2.0,7
[41 20 59],1.0,1
[33 35 24],1.0,4
[48 57 34],2.0,10
[28 46 38],2.0,1
[53 43 48],1.0,9
[37 30 40],1.0,9
[68 33 42],2.0,3
[23 28 41],1.0,6
[53 47 36],1.0,5
[53 69 33],1.0,3
[40 39 40],2.0,10
[51 40 37],1.0,1
[27 26 24],2.0,4
[46 60 48],2.0,10
[47 21 42],2.0,2
[37 68 49],1.0,3
[54 38 33],1.0,9
[30 49 42],2.0,1
[47 86 39],1.0,3
[36 40 40],1.0,9
[49 41 26],1.0,4
[16 40 33],2.0,7
[35 50 50],1.0,9
[27 41 25],1.0,8
[31 37 23],1.0,4
[64 29 58],1.0,3
[31 44 37],2.0,8
[60 46 39],1.0,2
[60 25 27],1.0,9
[74 22 41],1.0,3
[66 59 49],1.0,10
[52 55 29],1.0,9
[55 46 45],1.0,1
[48 58 46],2.0,10
[45 20 35],1.0,4
[37 45 44],1.0,2
[61 29 59],1.0,3
[69 55 47],1.0,2
[46 45 35],2.0,10
[57 50 33],1.0,10
[45 58 43],2.0,10
[55 35 54],1.0,3
[19 45 39],1.0,4
[45 39 36],1.0,8
[44 51 41],2.0,1
[42 40 43],2.0,10
[45 56 29],1.0,5
[49 45 37],1.0,4
[51 49 39],1.0,3
[17 31 38],1.0,6
[61 61 32],1.0,10
[62 79 46],1.0,3
[39 29 27],1.0,4
[41 37 34],2.0,10
[35 23 53],1.0,9
[70 41 37],1.0,3
[48 60 46],2.0,10
[49 23 57],1.0,9
[14 48 35],1.0,6
[52 35 61],1.0,1
[37 44 32],2.0,8
[21 12  8],1.0,0
[41 38 46],1.0,9
[43 31 38],2.0,10
[36 50 27],1.0,5
[50 54 39],1.0,2
[62 46 38],1.0,3
[37 32 59],1.0,9
[39 15 43],2.0,2
[68 42 47],1.0,10
[ 7 27 46],1.0,6
[32 24 31],2.0,4
[76 37 45],2.0,3
[33 50 36],1.0,9
[40 36 38],2.0,10
[36 48 17],1.0,5
[21 54 29],1.0,6
[27 30 36],1.0,7
[30 48 36],1.0,7
[45 51 58],1.0,1
[22 53 41],1.0,6
[76 34 45],2.0,3
[78 61 42],1.0,3
[44 63 38],1.0,1
[66 27 43],1.0,2
[58 51 36],1.0,10
[24 36 27],1.0,8
[68 36 33],1.0,9
[39 38 31],1.0,10
[63 53 41],1.0,3
[31 43 43],1.0,3
[52 49 58],1.0,3
[67 33 38],2.0,3
[52 64 47],1.0,2
[45 28 27],1.0,5
[49 28 25],1.0,5
[39 44 52],1.0,3
[35 45 42],2.0,1
[14 21 24],1.0,7
[65 32 34],1.0,3
[23 44 42],1.0,1
[66 87 51],1.0,3
[47 47 37],1.0,2
[69 42 49],1.0,10
[66 44 54],1.0,9
[ 9 44 21],2.0,6
[49 75 52],1.0,3
[41 29 23],2.0,8
[31 35 46],1.0,2
[19  5 11],1.0,0
[50 68 48],1.0,10
[59 24 32],1.0,2
[46 38 23],1.0,5
[43 31 45],1.0,9
[19 38 35],2.0,7
[26 31 22],1.0,8
[49 29 26],1.0,5
[31 51 62],1.0,1
[50 36 24],1.0,5
[42 29 23],2.0,8
[50 43 30],1.0,4
[56 58 42],1.0,2
[46 58 45],2.0,10
[38 27 37],1.0,9
[30 55 35],1.0,3
[24 23 35],1.0,4
[65 50 38],1.0,3
[45 37 24],1.0,5
[30 23 29],2.0,4
[61 53 28],1.0,9
[33 22 48],1.0,9
[54 44 33],1.0,3
[48 58 52],2.0,10
[38 70 46],1.0,3
[54 42 33],1.0,3
[38 40 24],2.0,8
[71 49 37],1.0,10
[35 24 49],1.0,1
[ 6 33 22],1.0,7
[35 49 38],2.0,1
[64 31 52],1.0,9
[28 33 25],1.0,6
[23 42 18],2.0,7
[50 63 60],1.0,3
[24 42 35],2.0,7
[34 16 32],2.0,8
[56 48 33],1.0,2
[51 38 33],1.0,5
[31 44 38],2.0,8
[45 20 32],1.0,4
[53 37 37],1.0,2
[14 25  2],1.0,0
[66 72 44],1.0,3
[64 37 33],1.0,9
[16 17  1],1.0,0
[21 49 23],1.0,6
[34 47 48],1.0,3
[20 39 30],2.0,7
[64 56 36],1.0,9
[ 6 43 21],2.0,6
[70 49 53],1.0,10
[68 35 48],1.0,2
[30 39 38],2.0,5
[42 52 43],1.0,9
[49 50 52],2.0,10
[24 37 23],1.0,8
[34 31 48],1.0,9
[31 49 33],1.0,5
[68 43 28],1.0,10
[25 39 33],2.0,7
[23 52 31],1.0,7
[63 33 38],2.0,3
[42 54 64],1.0,1
[41 43 24],2.0,8
[41 64 39],1.0,3
[24 34 20],2.0,7
[61 32 53],1.0,1
[20 41 35],2.0,7
[68 36 35],1.0,9
[26 17 35],1.0,7
[44 52 49],2.0,1
[51 77 46],1.0,3
[37 46 42],1.0,9
[54 30 32],1.0,9
[60 27 28],1.0,3
[44 38 41],2.0,10
[52 16 49],1.0,2
[55 51 32],1.0,5
[16 37 39],1.0,7
[46 55 20],1.0,5
[61 52 54],1.0,3
[41 41 34],2.0,8
[63 30 58],1.0,3
[22 35 27],2.0,4
[49 48 51],2.0,10
[35 27 31],1.0,5
[42 33 24],2.0,8
[29 34 35],1.0,1
[29 41 36],1.0,5
[45 47 35],1.0,2
[46 19 31],1.0,8
[37 39 52],2.0,10
[14 31 15],1.0,0
[59 25 40],1.0,3
[27 46 27],2.0,7
[46 46 59],1.0,3
[32 39 36],1.0,7
[55 42 25],1.0,3
[32 23 25],2.0,4
[46 43 45],2.0,3
[59 36 58],1.0,3
[51 80 29],1.0,3
[64 53 26],1.0,3
[52 35 38],1.0,9
[26 43 27],2.0,7
[64 64 26],1.0,3
[32 57 42],1.0,3
[32 30 54],1.0,1
[44 46 35],2.0,1
[39 23 41],1.0,1
[31 24 37],1.0,6
[60 21 36],1.0,2
[37 37 27],1.0,8
[39 46 64],1.0,1
[54 46 34],1.0,10
[68 50 46],1.0,9
[27 42 23],1.0,8
[59 46 28],1.0,3
[35 31 33],2.0,5
[50 20 42],1.0,1
[16 44 28],2.0,7
[31 25 52],1.0,9
[15 35 23],2.0,7
[60 58 42],1.0,10
[59 48 34],1.0,2
[40 55 42],2.0,1
[34 54 59],1.0,3
[42 24 47],1.0,9
[39 33 48],2.0,10
[ 6 31 25],2.0,7
[65 53 60],1.0,3
[74 32 51],2.0,3
[56 77 40],1.0,3
[71 40 48],1.0,10
[12 33 33],2.0,7
[48 69 35],1.0,3
[36 52 43],2.0,1
[64 47 57],1.0,9
[55 63 33],1.0,10
[17 37 25],2.0,7
[61 55 35],1.0,2
[ 6 47 25],2.0,6
[23 36 40],1.0,9
[32 46 35],2.0,8
[31 41 61],1.0,1
[39 39 45],2.0,1
[19 13 32],1.0,7
[36 41 41],2.0,10
[45 39 24],1.0,3
[70 74 39],1.0,3
[14 42 17],2.0,7
[72 65 34],1.0,3
[26 23 39],1.0,7
[45 27 33],1.0,8
[42 59 34],2.0,1
[51 41 24],1.0,3
[69 62 27],1.0,3
[47 26 41],1.0,2
[50 55 43],1.0,3
[28 35 30],2.0,7
[68 82 50],1.0,3
[25 38 37],1.0,6
[70 48 35],1.0,9
[29 23 37],1.0,2
[23 39 26],2.0,7
[44 25 31],2.0,8
[41 51 63],1.0,1
[19 31 28],1.0,6
[43 54 21],1.0,5
[52 45 46],2.0,10
[48 27 52],1.0,9
[34 51 37],1.0,8
[37 33 45],1.0,9
[37 41 29],1.0,9
[50 42 30],1.0,2
[38 60 35],1.0,3
[10 21 12],1.0,0
[10 44 39],1.0,7
[51 67 33],1.0,3
[38 45 35],1.0,2
[37 41 31],1.0,10
[15 36 36],2.0,7
[40 31 27],1.0,4
[74 34 41],1.0,10
[27 27 36],1.0,6
[23 26 36],1.0,7
[57 59 44],1.0,9
[52 36 21],1.0,5
[51 61 31],1.0,10
[40 22 52],1.0,9
[ 8 49 23],2.0,6
[10 40 39],1.0,6
[32 20 49],1.0,9
[66 70 32],1.0,3
[41 48 39],2.0,10
[16 38 17],1.0,0
[34 48 26],2.0,8
[63 43 49],1.0,2
[44 37 44],2.0,3
[62 36 52],2.0,3
[52 32 40],1.0,1
[28 20 21],1.0,7
[19 49 28],1.0,6
[29 53 25],2.0,7
[63 54 49],1.0,3
[32 45 41],2.0,1
[39 41 27],1.0,9
[20 34 32],2.0,7
[37 43 22],1.0,2
[45 34 28],1.0,10
[64 38 46],2.0,3
[70 71 50],1.0,3
[58 73 24],1.0,3
[15 23 35],1.0,7
[69 70 47],1.0,3
[36 41 43],2.0,10
[49 26 40],1.0,9
[19 36 13],1.0,0
[38 60 40],2.0,1
[61 49 51],1.0,9
[56 41 28],1.0,9
[50 46 59],1.0,3
[43 35 42],2.0,3
[42 38 24],1.0,2
[10 34 21],2.0,7
[54 50 28],1.0,10
[25 33 44],1.0,1
[38 35 36],1.0,9
[15 47 26],2.0,7
[37 44 37],1.0,9
[ 7 32 33],1.0,7
[39 71 31],1.0,3
[41 47 26],1.0,10
[10 38 24],2.0,7
[47 84 47],1.0,3
[42 33 35],1.0,1
[39 21 34],2.0,8
[49 32 39],2.0,3
[35 29 52],1.0,9
[21 38 19],2.0,7
[44 74 32],1.0,3
[51 50 34],1.0,2
[46 69 34],1.0,3
[24 49 37],1.0,7
[31 34 36],1.0,6
[50 46 33],2.0,10
[33 48 65],1.0,1
[52 37 47],2.0,3
[44 17 47],1.0,1
[33 44 24],2.0,8
[16 26 15],1.0,0
[31 44 36],2.0,8
[70 39 38],1.0,10
[35 50 57],1.0,1
[44 27 32],2.0,8
[50 44 64],1.0,1
[19 47 18],2.0,7
[43 72 42],1.0,3
[36 59 37],2.0,10
[53 46 31],1.0,9
[46 76 25],1.0,3
[24 18 26],1.0,6
[35 56 34],1.0,9
[60 58 29],1.0,3
[15 28 45],1.0,6
[42 44 32],2.0,8
[60 48 32],1.0,10
[41 55 49],1.0,3
[45 58 41],1.0,3
[37 17 24],2.0,8
[37 22 33],1.0,4
[30 49 40],1.0,9
[43 42 23],1.0,5
[35 42 43],2.0,10
[57 51 45],1.0,3
[36 43 24],2.0,8
[50 25 27],1.0,5
[62 47 57],1.0,3
[57 20 48],1.0,2
[41 30 29],2.0,8
[53 13 39],1.0,2
[26 28 36],1.0,9
[49 52 53],2.0,10
[38 51 24],1.0,3
[39 31 34],1.0,10
[41 17 26],2.0,8
[41 39 52],1.0,9
[47 57 40],2.0,10
[63 23 47],1.0,9
[18 42 15],2.0,7
[50 42 58],1.0,1
[38 45 48],2.0,10
[61 45 36],1.0,10
[26 22 32],2.0,4
[41 37 51],1.0,1
[65 44 30],1.0,3
[23 38 21],2.0,7
[70 32 37],1.0,9
[11 26 30],1.0,6
[25 47 40],2.0,1
[42 61 37],2.0,10
[63 45 43],1.0,10
[ 7 44 28],1.0,6
[33 36 37],1.0,7
[44 44 29],1.0,2
[50 48 39],1.0,1
[29 40 38],2.0,5
[29 21 35],1.0,4
[49 19 47],1.0,1
[18 48 21],2.0,7
[41 51 40],1.0,2
[56 47 45],2.0,10
[45 61 44],1.0,9
[31 48 28],1.0,5
[46 59 47],2.0,10
[64 65 24],1.0,3
[17 54 21],1.0,7
[47 51 42],2.0,10
[62 57 51],1.0,3
[ 9  7 12],1.0,0
[23 34 30],2.0,7
[50 60 47],1.0,1
[60 36 55],1.0,1
[46 40 40],1.0,9
[29 27 30],2.0,4
[61 35 32],1.0,3
[41 26 27],1.0,5
[39 29 55],1.0,1
[24 38 26],2.0,7
[56 43 55],1.0,9
[41 53 41],2.0,1
[26 43 29],1.0,4
[47 34 64],1.0,1
[76 83 59],1.0,3
[34 46 34],1.0,10
[26 38 31],2.0,4
[22 44 44],1.0,6
[56 21 42],1.0,2
[43 26 21],1.0,8
[29 49 23],2.0,7
[29 48 46],1.0,6
[78 31 38],2.0,3
[17 16  8],1.0,0
[30 33 39],1.0,10
[63 44 58],1.0,1
[61 74 29],1.0,3
[29 43 25],1.0,8
[37 37 47],1.0,1
[19 40 32],2.0,7
[29 27 47],1.0,6
[47 58 43],1.0,9
[63 26 33],1.0,2
[59 49 47],1.0,9
[32 45 23],2.0,7
[50 36 26],1.0,2
[51 46 28],1.0,10
[20 34 29],2.0,7
[46 67 33],1.0,3
[64 50 41],1.0,2
[46 58 41],2.0,10
[37 68 52],1.0,3
[45 30 53],1.0,10
[75 39 41],2.0,3
[47 46 29],1.0,1
[48 46 41],2.0,10
[47 37 20],1.0,5
[37 48 32],1.0,10
[46 46 37],1.0,1
[29 45 29],2.0,7
[69 77 39],1.0,3
[27 43 37],1.0,6
[38 17 35],2.0,2
[68 83 55],1.0,3
[59 58 31],1.0,10
[64 33 49],1.0,2
[41 48 21],1.0,5
[39 21 35],1.0,4
[46 39 43],2.0,10
[40 36 35],1.0,3
[35 42 49],2.0,10
[54 61 59],1.0,3
[52 70 42],1.0,3
[67 82 48],1.0,3
[54 44 36],1.0,9
[67 70 27],1.0,3
[36 30 23],1.0,8
[39 52 31],1.0,10
[76 34 34],1.0,3
[46 42 34],2.0,1
[30 45 51],1.0,3
[63 26 38],2.0,3
[48 23 44],1.0,9
[21 23 11],1.0,0
[44 40 40],1.0,4
[19 38 43],1.0,6
[45 39 30],1.0,10
[31 50 34],1.0,9
[29 27 34],1.0,6
[45 34 18],1.0,5
[61 36 44],1.0,2
[45 51 26],1.0,3
[37 34 28],1.0,1
[40 52 54],2.0,10
[30 41 43],1.0,10
[39 43 41],1.0,2
[65 54 41],1.0,10
[33 24 36],1.0,1
[59 34 32],1.0,2
[15 16  3],1.0,0
[78 34 41],2.0,3
[20 14 39],1.0,6
[63 71 40],1.0,3
[55 52 58],1.0,3
[58 21 48],1.0,2
[39 15 37],1.0,8
[13 27 35],1.0,7
[42 46 53],1.0,9
[55 42 26],1.0,10
[29 24 40],1.0,6
[57 33 43],2.0,3
[67 25 57],1.0,3
[46 35 39],2.0,5
[42 44 27],2.0,8
[41 26 38],1.0,4
[20 39 26],2.0,4
[66 37 51],1.0,9
[27 44 27],1.0,4
[21 27 20],1.0,0
[54 38 46],2.0,3
[49 66 29],1.0,3
[44 30 48],1.0,1
[37 61 42],2.0,1
[36 55 33],1.0,3
[79 54 42],1.0,3
[38 34 20],1.0,8
[20 42 29],2.0,7
[54 60 37],1.0,3
[18 32 27],2.0,4
[58 37 56],1.0,1
[41 15 33],2.0,2
[39 32 41],1.0,4
[52 37 24],1.0,5
[40 60 48],1.0,9
[40 48 29],1.0,2
[28 49 38],2.0,1
[37 22 28],1.0,7
[12 13 12],1.0,0
[ 4 24  0],1.0,0
[ 6 34 28],2.0,7
[40 27 38],1.0,4
[33 51 36],1.0,8
[79 28 36],2.0,3
[54 22 42],1.0,9
[49 42 54],2.0,10
[31 62 56],1.0,3
[40 47 42],2.0,1
[40 28 32],1.0,4
[53 54 39],2.0,10
[77 48 35],1.0,3
[46 30 26],1.0,4
[22 38 39],1.0,6
[35 38 40],2.0,10
[66 66 32],1.0,3
[53 31 41],2.0,3
[26 37 31],2.0,7
[44 52 26],1.0,3
[41 35 32],2.0,8
[55 36 46],1.0,2
[48 51 54],2.0,10
[65 27 53],1.0,9
[34 21 49],1.0,1
[ 6 41 31],1.0,6
[55 35 58],1.0,3
[68 77 45],1.0,3
[46 41 63],1.0,1
[40 50 49],2.0,1
[29 24 33],1.0,9
[31 65 46],1.0,3
[43 47 35],1.0,8
[66 39 32],1.0,10
[26 48 42],1.0,9
[73 55 51],1.0,3
[16 47 28],2.0,7
[58 57 36],1.0,9
[44 42 30],1.0,8
[55 16 27],1.0,2
[46 52 30],1.0,2
[41 35 48],1.0,1
[53 21 48],1.0,9
[22 36  7],1.0,0
[45 15 43],2.0,2
[67 52 45],1.0,2
[53 39 47],1.0,2
[73 64 29],1.0,3
[40 34 50],2.0,10
[64 56 39],1.0,9
[46 40 32],1.0,3
[23 32 41],1.0,1
[35 46 43],2.0,10
[65 67 51],1.0,3
[30 52 35],1.0,8
[26 31 32],1.0,6
[36 66 45],1.0,3
[44 42 51],2.0,10
[63 61 43],1.0,10
[31 45 32],2.0,8
[64 26 35],1.0,3
[31 36 36],1.0,7
[42 61 41],1.0,9
[36 36 29],1.0,2
[25 31 28],2.0,7
[63 39 37],1.0,10
[51 45 47],2.0,10
[37 38 30],1.0,10
[19 33 22],2.0,7
[48 50 49],1.0,9
[18 45 16],2.0,7
[34 57 45],2.0,1
[50 30 17],1.0,5
[30 29 27],2.0,4
[34 38 38],1.0,2
[75 29 50],2.0,3
[40 53 48],1.0,2
[30 28 38],1.0,6
[35 41 41],2.0,1
[27 45 36],1.0,2
[ 9 31  3],1.0,0
[46 53 30],1.0,3
[47 31 46],1.0,1
[16 41 42],1.0,6
[27 26 31],2.0,4
[65 62 31],1.0,3
[41 44 60],1.0,1
[36 19 39],2.0,2
[49 58 42],1.0,3
[24 45 38],1.0,6
[60 51 37],1.0,10
[26 48 25],2.0,7
[13 26 22],1.0,7
[47 46 44],2.0,10
[41 42 49],1.0,2
[31 47 26],2.0,8
[58 52 40],1.0,3
[34 46 24],2.0,7
[32 46 34],1.0,2
[33 46 38],1.0,8
[54 27 21],1.0,5
[59 57 33],1.0,2
[48 36 49],1.0,9
[46 31 56],1.0,9
[49 56 38],1.0,3
[23  8 10],1.0,0
[24 44 39],1.0,7
[61 21 48],1.0,1
[30 36 31],1.0,6
[65 56 31],1.0,10
[42 22 32],2.0,8
[46 45 31],1.0,3
[68 46 35],1.0,10
[31 22 41],1.0,9
[43 53 42],1.0,3
[58 23 36],1.0,2
[50 49 27],1.0,10
[40 50 45],2.0,10
[58 53 31],1.0,2
[45 48 46],2.0,10
[51 43 56],1.0,9
[13 49 32],1.0,7
[56 51 52],2.0,10
[44 50 31],1.0,3
[21 39 30],2.0,7
[48 40 26],1.0,10
[43 63 46],2.0,10
[56 45 42],1.0,2
[12 36 22],2.0,7
[56 82 30],1.0,3
[32 38 28],2.0,7
[35 60 44],1.0,3
[76 28 46],2.0,3
[70 26 46],1.0,9
[33 54 33],1.0,5
[35 45 34],2.0,1
[49 21 40],1.0,9
[41 44 44],2.0,3
[27 37 29],1.0,6
[31 28 29],1.0,9
[80 25 45],1.0,3
[34 56 41],2.0,1
[37 20 33],1.0,7
[43 42 53],2.0,10
[40 33 53],1.0,1
[30 39 35],2.0,1
[66 32 46],1.0,9
[36 53 32],1.0,10
[41 24 62],1.0,1
[16 14 30],1.0,7
[38 53 40],2.0,1
[47 31 38],1.0,4
[43 13 35],2.0,2
[32 27 15],1.0,7
[38 35 40],2.0,10
[32 40 20],2.0,7
[28 18 36],1.0,4
[27 43 36],1.0,4
[26 36 19],2.0,7
[57 29 44],1.0,9
[27 25 51],1.0,9
[69 45 42],1.0,3
[35 35 34],1.0,10
[51 40 45],2.0,10
[58 53 44],1.0,3
[13 36 32],2.0,7
[32 39 19],1.0,8
[55 54 36],1.0,2
[28 44 35],2.0,1
[60 68 57],1.0,3
[46 52 28],1.0,10
[51 47 31],1.0,9
[18 13  4],1.0,0
[63 49 36],1.0,3
[29 44 26],1.0,8
[26 50 44],2.0,1
[15 22 38],1.0,7
[38 51 49],2.0,1
[ 6 28 33],1.0,6
[27 45 44],2.0,1
[34 54 30],1.0,7
[35 43 38],2.0,10
[36 53 39],1.0,2
[51 50 35],1.0,5
[33 49 54],1.0,9
[32 47 60],1.0,1
[62 52 32],1.0,9
[64 48 44],1.0,2
[40 12 49],1.0,2
[33 41 18],1.0,8
[44 39 31],2.0,8
[43 25 31],1.0,2
[46 46 37],2.0,10
[51 70 26],1.0,3
[47 63 37],2.0,10
[48 26 36],1.0,8
[40 50 35],2.0,1
[62 67 52],1.0,3
[14 33 24],2.0,7
[30 43 31],1.0,4
[57 59 44],1.0,2
[ 9 31 46],1.0,6
[30 22 40],1.0,6
[41 16 42],2.0,2
[60 61 38],1.0,10
[52 22 43],1.0,2
[60 18 34],1.0,2
[63 32 41],2.0,3
[37 31 30],1.0,2
[45 23 28],2.0,8
[49 58 41],1.0,2
[51 34 37],1.0,1
[51 59 56],1.0,1
[71 77 51],1.0,3
[61 39 45],2.0,3
[47 32 47],1.0,1
[59 61 43],1.0,10
[55 46 43],2.0,10
[23 40 20],1.0,0
[62 46 59],1.0,1
[21 35 33],2.0,7
[46 36 33],1.0,4
[24 39 27],2.0,7
[56 48 29],1.0,10
[10 35 26],2.0,7
[52 39 41],1.0,1
[67 57 29],1.0,10
[35 30 29],1.0,1
[46 43 53],2.0,10
[63 45 29],1.0,10
[38 32 20],1.0,8
[49 62 33],2.0,10
[39 44 40],1.0,4
[45 49 31],1.0,3
[42 54 22],1.0,5
[42 67 28],1.0,3
[24 55 45],1.0,6
[21 43 40],1.0,4
[42 34 42],2.0,10
[15 48 33],2.0,7
[29 17 30],1.0,4
[49 56 46],2.0,10
[73 43 30],1.0,3
[45 58 32],2.0,10
[51 51 31],1.0,2
[26 46 27],2.0,7
[65 36 33],1.0,9
[40 56 39],2.0,10
[65 53 41],1.0,10
[51 34 27],1.0,2
[48 44 44],2.0,10
[45 27 39],2.0,5
[44 47 30],1.0,9
[63 43 43],1.0,3
[31 20 22],1.0,8
[32 49 39],1.0,8
[66 48 45],1.0,2
[32 47 37],2.0,1
[56 39 37],1.0,9
[62 36 38],2.0,9
[47 46 46],2.0,10
[31 66 44],1.0,3
[40 31 35],2.0,8
[24 44 28],1.0,6
[27 41 29],1.0,6
[35 20 34],2.0,8
[42 46 35],1.0,3
[49 60 36],2.0,10
[38 50 38],1.0,5
[24 47 33],2.0,7
[53 31 62],1.0,1
[32 15 27],1.0,8
[ 6 46 29],1.0,6
[69 75 52],1.0,3
[14 42 33],2.0,7
[59 13 32],1.0,2
[54 54 39],2.0,10
[69 55 35],1.0,3
[56 38 26],1.0,3
[27 39 24],2.0,7
[32 41 59],1.0,1
[76 27 41],2.0,3
[28 39 21],1.0,0
[40 55 33],1.0,2
[60 31 38],2.0,9
[52 58 31],1.0,3
[46 28 37],2.0,5
[48 63 26],1.0,3
[27 41 21],2.0,7
[38 19 46],2.0,2
[40 36 49],1.0,1
[54 55 46],2.0,10
[41 24 39],1.0,9
[20 45 26],2.0,7
[41 44 27],1.0,5
[10 41 44],1.0,6
[43 62 25],1.0,3
[20 18 30],1.0,6
[18 45 30],2.0,7
[64 30 49],2.0,3
[33 27 31],2.0,4
[62 23 38],1.0,2
[25 40 20],2.0,7
[51 20 44],1.0,1
[19 35 41],1.0,6
[79 29 40],2.0,3
[18 30 27],2.0,7
[30 29 37],1.0,7
[38 60 56],1.0,3
[16 32 23],2.0,7
[73 33 52],1.0,9
[81 31 48],1.0,3
[50 65 41],1.0,3
[64 26 49],1.0,9
[66 29 37],2.0,3
[40 77 46],1.0,3
[23  7 10],1.0,0
[20 35 24],2.0,7
[33 46 29],1.0,9
[18 44 24],2.0,7
[48 35 37],2.0,3
[48 57 28],1.0,3
[40 19 25],2.0,8
[28 34 44],1.0,1
[58 51 37],1.0,10
[39 38 44],2.0,10
[51 73 60],1.0,3
[22 44 25],2.0,7
[72 24 32],1.0,3
[21 22 35],1.0,7
[57 56 37],1.0,10
[68 28 42],2.0,3
[64 65 33],1.0,3
[40 15 38],2.0,2
[70 39 31],1.0,3
[47 30 34],1.0,9
[45 24 39],1.0,8
[25 37 35],1.0,6
[41 29 24],2.0,8
[41 34 33],1.0,9
[37 40 34],2.0,1
[30 32 23],1.0,8
[60 49 40],1.0,10
[51 34 44],1.0,9
[36 17 40],1.0,4
[36 50 34],1.0,8
[30 37 25],2.0,7
[45 56 42],2.0,10
[ 7 29 36],1.0,6
[ 9 47 26],2.0,7
[47 21 35],1.0,2
[68 30 47],1.0,9
[39 36 27],1.0,10
[42 26 40],1.0,4
[43 29 56],1.0,1
[54 68 51],1.0,3
[58 36 39],2.0,3
[62 45 34],1.0,3
