index_of_pixel,label,source_of_pixel
[13 19 23],1.0,6
[58 56 43],1.0,10
[58 53 36],1.0,9
[21 30  5],1.0,0
[33 41 57],1.0,9
[58 44 47],1.0,1
[53 42 25],1.0,3
[65 38 57],1.0,9
[43 63 60],1.0,3
[37 63 48],1.0,10
[15 33 15],2.0,7
[41 55 50],2.0,10
[29 46 20],2.0,7
[34 14 30],2.0,8
[24 36 28],1.0,6
[32 42 45],2.0,10
[71 44 31],1.0,3
[58 25 57],1.0,9
[39 32 28],1.0,9
[33 19 43],2.0,2
[32 39 29],1.0,2
[50 41 45],2.0,3
[35 52 36],1.0,8
[66 35 39],2.0,3
[36 25 38],1.0,1
[46 45 29],1.0,9
[65 29 59],1.0,9
[34 37 49],2.0,10
[22 48 39],1.0,4
[ 9 32 37],1.0,6
[46 58 43],1.0,3
[26 34 21],1.0,0
[64 50 42],1.0,2
[55 53 37],1.0,1
[35 27 35],1.0,1
[22 26 43],1.0,6
[45 83 52],1.0,3
[38 24 22],1.0,5
[43 42 26],1.0,10
[80 25 47],1.0,3
[39 30 42],1.0,1
[44 47 29],1.0,10
[67 33 30],1.0,9
[14 22 21],1.0,7
[53 65 37],1.0,10
[38 20 26],1.0,4
[38 45 49],2.0,10
[37 51 46],1.0,3
[18 19 22],1.0,7
[40 60 54],1.0,10
[35 26 26],2.0,4
[25 32 30],1.0,6
[42 41 39],1.0,5
[39 48 34],1.0,4
[28 38 29],2.0,4
[74 37 56],1.0,3
[36 52 35],1.0,5
[44 37 55],1.0,1
[44 36 26],2.0,8
[47 24 24],1.0,5
[42 38 26],1.0,10
[39 22 38],1.0,4
[10 17 11],1.0,0
[52 50 50],1.0,1
[43 43 33],2.0,10
[18 28 31],2.0,7
[71 24 45],2.0,3
[42 30 47],2.0,10
[69 42 30],1.0,10
[49 46 42],1.0,9
[ 4 44 27],1.0,7
[74 74 47],1.0,3
[69 40 43],1.0,10
[47 39 55],1.0,3
[32 39 28],1.0,5
[45 30 49],1.0,9
[28 49 45],1.0,9
[57 56 41],1.0,10
[65 40 40],2.0,3
[38 38 34],2.0,5
[39 18 26],2.0,8
[32 30 38],2.0,5
[61 39 41],2.0,3
[44 23 36],2.0,2
[20 30 23],2.0,4
[32 30 18],2.0,7
[43 33 24],1.0,4
[13 29 25],2.0,7
[38 45 31],2.0,1
[61 39 43],2.0,3
[50 67 43],1.0,3
[24 50 16],2.0,7
[10 28 25],2.0,7
[34 34 32],2.0,5
[12 32 14],1.0,0
[22 22 26],1.0,7
[77 29 29],1.0,3
[47 24 52],1.0,9
[20 21 34],1.0,7
[42 16 49],1.0,2
[22 44 17],2.0,7
[57 50 40],1.0,3
[36 52 31],1.0,7
[52 32 24],1.0,5
[20 17 38],1.0,7
[74 33 47],2.0,3
[30 36 17],2.0,7
[27 47 48],1.0,9
[ 8 44 27],2.0,7
[57 42 48],2.0,10
[13 48 17],2.0,7
[57 31 37],2.0,9
[70 32 49],2.0,3
[38 50 36],1.0,5
[41 64 37],2.0,10
[56 46 51],2.0,10
[24 54 23],2.0,7
[19 30 20],2.0,7
[ 7 34 24],2.0,7
[41 41 33],1.0,2
[40 26 33],2.0,8
[69 26 50],2.0,3
[29 40 16],2.0,7
[11 20 21],1.0,6
[12 45 38],1.0,7
[58 31 40],2.0,3
[31 54 29],2.0,7
[67 33 39],2.0,9
[12 44 16],2.0,7
[38 52 39],2.0,10
[59 36 37],2.0,9
[10 47 22],2.0,7
[44 38 19],1.0,5
[26 32 27],1.0,6
[22 42 28],2.0,4
[35 52 31],1.0,10
[35 13 27],1.0,8
[42 51 30],1.0,3
[40 44 27],1.0,2
[34 38 25],1.0,2
[64 51 26],1.0,10
[41 21 19],1.0,8
[42 28 27],1.0,5
[35 41 30],1.0,9
[37 44 30],1.0,7
[41 38 27],1.0,9
[ 6 47 31],1.0,6
[62 48 53],1.0,9
[34 44 29],1.0,9
[12 25 32],1.0,6
[47 37 59],1.0,9
[54 44 25],1.0,3
[51 21 45],1.0,9
[44 52 43],1.0,9
[41 46 28],2.0,8
[58 24 34],1.0,9
[30 45 27],1.0,5
[29 18 32],2.0,8
[71 37 51],2.0,3
[56 55 27],1.0,10
[24 28 43],1.0,6
[81 31 42],2.0,3
[53 35 22],1.0,5
[25 35 47],1.0,6
[67 29 35],1.0,9
[61 54 35],1.0,2
[55 26 34],1.0,2
[40 46 32],1.0,3
[18 39 17],2.0,7
[48 63 50],2.0,10
[43 24 26],1.0,5
[41 26 22],1.0,5
[41 50 37],1.0,8
[27 25 47],1.0,6
[48 36 28],1.0,2
[33 46 51],2.0,10
[70 71 48],1.0,3
[34 41 50],2.0,10
[59 46 50],2.0,10
[60 31 41],2.0,3
[58 40 49],2.0,3
[55 54 52],2.0,10
[ 9 37 22],2.0,7
[43 63 37],2.0,10
[49 64 45],2.0,10
[12 33 26],2.0,7
[38 16 39],1.0,8
[39 49 49],2.0,10
[34 32 37],2.0,5
[45 39 24],1.0,5
[39 58 34],1.0,10
[60 55 28],1.0,10
[24 40 24],2.0,4
[60 65 39],1.0,10
[53 47 34],1.0,9
[ 7 23 10],1.0,0
[35 36 34],1.0,7
[55 27 38],2.0,9
[21 41 28],2.0,4
[13 27  6],1.0,0
[57 51 50],2.0,10
[47 13 44],2.0,2
[38 42 44],1.0,3
[21 16 12],1.0,0
[76 54 59],1.0,3
[65 46 32],1.0,10
[44 16 32],1.0,8
[29 30 21],2.0,7
[49 48 31],1.0,2
[16 32 33],2.0,7
[37 50 33],1.0,8
[55 47 53],2.0,10
[38 37 49],2.0,10
[43 46 45],2.0,3
[22 33 23],2.0,4
[64 37 40],2.0,3
[45 45 46],2.0,1
[39 43 33],1.0,10
[44 48 29],1.0,3
[61 46 48],1.0,9
[51 62 35],1.0,3
[35 50 34],1.0,10
[34 25 34],2.0,5
[42 74 57],1.0,3
[54 46 50],1.0,9
[53 51 52],2.0,10
[51 36 36],2.0,3
[22 14 21],2.0,0
[57 56 37],1.0,3
[68 33 45],1.0,2
[78 77 45],1.0,3
[ 6 42 27],2.0,7
[70 46 44],1.0,10
[36 58 38],1.0,9
[25 10 11],1.0,0
[53 57 46],2.0,10
[60 78 47],1.0,3
[47 63 52],1.0,3
[43 52 40],1.0,4
[51 38 35],1.0,9
[67 77 48],1.0,3
[49 20 46],1.0,1
[53 30 54],1.0,9
[54 70 46],1.0,3
[31 49 38],1.0,5
[50 73 32],1.0,3
[57 27 56],1.0,3
[46 37 51],1.0,9
[45 31 32],2.0,8
[54 47 39],1.0,5
[64 49 30],1.0,9
[52 76 39],1.0,3
[61 44 39],1.0,9
[45 29 27],1.0,2
[63 25 28],1.0,9
[13 35 33],1.0,6
[43 43 46],1.0,9
[61 41 30],1.0,3
[65 50 51],1.0,9
[26 38 38],1.0,4
[54 28 52],1.0,1
[70 68 44],1.0,3
[49 42 60],1.0,3
[11 36 43],1.0,6
[73 33 47],1.0,10
[47 69 41],1.0,3
[56 48 45],2.0,10
[ 7 53 45],1.0,6
[69 48 49],1.0,2
[21 44 41],1.0,4
[51 67 52],1.0,3
[45 69 55],1.0,3
[26 37  9],1.0,0
[22 47 38],1.0,4
[59 59 60],1.0,3
[32 26 40],1.0,1
[37 38 53],1.0,3
[73 30 32],1.0,3
[56 56 33],1.0,10
[48 72 46],1.0,3
[34 30 49],1.0,1
[62 62 47],1.0,2
[33 34 50],1.0,10
[38 47 34],1.0,9
[39 44 32],1.0,4
[44 27 29],1.0,2
[40 36 45],1.0,1
[39 55 45],1.0,9
[67 43 29],1.0,10
[74 50 36],1.0,3
[66 25 29],1.0,3
[39 60 54],1.0,3
[44 53 46],1.0,3
[68 41 28],1.0,10
[42 40 35],1.0,9
[27 35 37],1.0,5
[61 37 40],2.0,3
[34 53 50],2.0,10
[34 49 43],2.0,10
[57 71 33],1.0,3
[47 44 37],2.0,3
[53 69 55],1.0,3
[61 33 39],2.0,3
[63 58 38],1.0,2
[51 45 34],1.0,5
[32 33 39],1.0,10
[33 40 45],1.0,2
[53 61 40],2.0,10
[57 49 38],1.0,3
[33 42 35],1.0,7
[56 58 39],1.0,9
[67 25 38],2.0,3
[57 52 27],1.0,2
[11 45 24],2.0,7
[36 35 47],1.0,9
[13 22 38],1.0,6
[53 46 50],2.0,10
[ 7 48 29],1.0,6
[17 52 27],2.0,7
[13 48 38],1.0,7
[34 46 41],1.0,4
[48 39 54],1.0,3
[27 36 26],1.0,6
[65 55 40],1.0,10
[49 26 49],1.0,10
[79 26 34],1.0,3
[34 39 33],1.0,9
[29 30 26],1.0,6
[50 39 33],1.0,9
[ 6 46 29],1.0,6
[50 71 58],1.0,3
[54 23 28],1.0,2
[64 60 37],1.0,10
[47 41 36],1.0,9
[57 30 24],1.0,2
[55 54 41],1.0,1
[43 42 32],2.0,8
[64 30 32],1.0,9
[69 36 34],1.0,9
[36 20 39],1.0,4
[36 39 33],1.0,7
[17 27 39],1.0,6
[43 40 24],1.0,2
[60 50 32],1.0,3
[64 37 28],1.0,10
[26 25 46],1.0,6
[68 72 36],1.0,3
[50 65 54],1.0,3
[17 50 26],2.0,7
[ 8 37 25],2.0,7
[14 31 27],2.0,7
[23 45 15],2.0,7
[76 42 37],1.0,3
[61 56 27],1.0,10
[61 48 45],1.0,9
[66 35 47],1.0,2
[63 30 41],1.0,2
[44 32 33],2.0,8
[45 21 39],2.0,2
[63 50 32],1.0,10
[ 9 47 31],1.0,6
[61 33 50],1.0,1
[14 52 33],1.0,7
[25 22 30],1.0,8
[52 37 48],1.0,9
[40 35 47],2.0,10
[47 46 44],2.0,3
[79 36 37],2.0,3
[21 29 38],1.0,7
[51 72 38],1.0,3
[28 27 24],2.0,7
[50 43 19],1.0,5
[53 44 46],1.0,9
[56 46 48],1.0,3
[40 41 34],1.0,3
[60 26 52],1.0,3
[65 49 58],1.0,9
[30 12 39],1.0,4
[66 26 49],2.0,3
[52 31 38],2.0,5
[38 24 29],1.0,8
[21 29 21],2.0,7
[36 22 37],2.0,2
[38 39 27],1.0,10
[24 52 35],1.0,7
[68 70 59],1.0,3
[52 37 36],2.0,3
[61 34 48],2.0,3
[76 36 34],1.0,3
[45 27 34],2.0,8
[43 64 51],2.0,10
[36 18 37],2.0,2
[69 26 48],2.0,3
[18 18 29],1.0,7
[39 29 28],1.0,2
[41 42 18],1.0,5
[44 17 33],1.0,8
[11 33 30],1.0,6
[19 26 33],1.0,6
[55 54 27],1.0,10
[53 42 26],1.0,10
[44 25 59],1.0,9
[39 53 42],2.0,10
[14 44 19],2.0,7
[37 48 32],2.0,8
[33 60 40],2.0,1
[49 42 44],2.0,3
[15 23 37],1.0,7
[56 28 42],2.0,3
[55 48 37],1.0,5
[43 35 31],2.0,5
[47 16 34],2.0,2
[10 47 46],1.0,6
[43 65 40],2.0,10
[59 46 40],1.0,10
[65 28 43],2.0,3
[13 46 31],2.0,7
[56 37 40],2.0,3
[38 53 51],2.0,10
[56 40 49],2.0,3
[51 54 33],1.0,5
[37 37 46],1.0,1
[38 64 38],1.0,3
[73 33 39],1.0,10
[25 39 30],2.0,4
[43 36 36],1.0,4
[41 24 22],1.0,8
[69 69 34],1.0,3
[29 31 28],1.0,6
[26 49 28],1.0,6
[54 29 57],1.0,3
[15 28 34],1.0,6
[66 37 34],1.0,9
[13 27 21],1.0,6
[23 30 38],1.0,6
[55 38 31],1.0,2
[16 40 41],1.0,6
[21 49 33],1.0,6
[ 7 39 23],2.0,7
[38 36 32],2.0,5
[48 38 18],1.0,5
[52 41 47],2.0,3
[27 43 20],2.0,7
[12 33 29],2.0,7
[47 35 21],1.0,5
[40 25 32],1.0,2
[36 28 50],1.0,1
[ 8 25 31],1.0,6
[36 49 41],1.0,4
[36 32 31],1.0,9
[51 33 38],2.0,5
[61 60 33],1.0,10
[53 53 35],1.0,3
[19 26 18],1.0,7
[52 43 32],1.0,5
[43 52 26],1.0,10
[64 61 27],1.0,3
[11 46 21],2.0,6
[49 65 35],2.0,10
[45 49 32],1.0,5
[36 35 22],1.0,5
[28 31 37],1.0,5
[35 36 26],1.0,4
[42 22 52],1.0,9
[27 40 18],2.0,7
[38 36 57],1.0,9
[58 29 41],2.0,3
[ 7 38 24],2.0,7
[54 37 51],2.0,3
[42 30 32],2.0,5
[52 35 42],2.0,3
[31 31 31],2.0,4
[24 24 26],1.0,8
[20 31 25],2.0,7
[26 16 36],1.0,6
[47 35 37],1.0,8
[21 52 37],1.0,7
[18 22 29],1.0,7
[48 38 39],2.0,3
[42 67 40],1.0,3
[68 52 35],1.0,10
[32 32 51],1.0,1
[17 14  9],1.0,0
[53 51 49],1.0,1
[49 36 17],1.0,5
[48 30 53],1.0,10
[42 60 31],1.0,10
[40 39 27],1.0,10
[49 53 33],1.0,5
[39 25 28],2.0,8
[48 32 45],1.0,9
[13 54 41],1.0,6
[42 62 40],2.0,10
[14  5 16],1.0,0
[19 30 21],2.0,7
[64 36 45],1.0,9
[55 30 58],1.0,3
[64 58 34],1.0,10
[45 46 40],1.0,2
[29 31 26],2.0,4
[52 63 51],2.0,10
[39 49 28],2.0,8
[52 56 35],1.0,3
[15 45 38],1.0,7
[76 40 42],1.0,10
[42 32 40],1.0,10
[39 23 37],1.0,4
[43 64 43],1.0,3
[37 41 36],1.0,7
[23 49 41],1.0,1
[39 43 43],2.0,10
[59 41 41],2.0,3
[18 45 18],2.0,7
[ 6 33 19],1.0,7
[38 28 35],2.0,5
[32 37 23],1.0,5
[54 31 53],1.0,9
[15 46 22],2.0,6
[61 26 45],2.0,3
[49 38 17],1.0,5
[53 52 30],1.0,5
[49 42 48],1.0,2
[31 44 38],1.0,6
[75 47 41],1.0,10
[61 51 29],1.0,9
[47 52 40],1.0,2
[55 42 45],1.0,1
[51 35 50],1.0,1
[68 74 51],1.0,3
[68 28 54],1.0,9
[72 38 53],1.0,9
[42 52 52],1.0,9
[47 73 59],1.0,3
[46 33 35],1.0,3
[62 37 56],1.0,3
[34 43 37],1.0,3
[40 34 31],1.0,1
[23 20 15],1.0,7
[28 40 56],1.0,9
[44 37 43],1.0,1
[72 49 36],1.0,3
[35 34 36],1.0,1
[33 64 48],1.0,3
[44 41 35],1.0,9
[31 39 47],1.0,2
[64 30 39],2.0,9
[20 36 17],2.0,7
[56 28 56],1.0,3
[49 41 32],1.0,5
[25 26 27],1.0,7
[43 41 36],1.0,9
[29 35 28],2.0,4
[71 42 52],1.0,9
[54 28 46],1.0,9
[40 40 35],1.0,2
[ 2 31 21],1.0,6
[26 32 28],1.0,6
[38 32 20],1.0,5
[11 28 40],1.0,6
[36 32 29],1.0,2
[50 37 20],1.0,5
[51 50 30],1.0,10
[35 17 35],1.0,7
[67 42 54],1.0,9
[49 33 53],1.0,9
[20 21  9],1.0,0
[10 33 37],1.0,7
[54 49 38],1.0,3
[53 20 48],1.0,9
[43 37 41],1.0,4
[60 66 30],1.0,3
[20 17 44],1.0,6
[13 49 39],1.0,6
[40 44 24],1.0,2
[53 42 53],1.0,9
[66 55 40],1.0,10
[18 32  0],1.0,0
[55 54 45],1.0,1
[41 14 32],1.0,2
[41 29 18],1.0,5
[35 31 26],1.0,8
[54 32 44],1.0,1
[50 58 41],1.0,1
[24 37 48],1.0,9
[64 46 46],1.0,9
[51 74 40],1.0,3
[41 31 53],1.0,3
[28 14 38],1.0,4
[58 46 35],1.0,10
[47 44 26],1.0,10
[ 5 36 33],1.0,6
[60 39 34],1.0,2
[30 27 18],1.0,8
[67 60 29],1.0,3
[32 26 41],1.0,6
[39 31 23],1.0,2
[52 55 54],2.0,10
[10 43 35],2.0,7
[12 24 38],1.0,7
[62 43 36],1.0,10
[21 30 36],1.0,7
[13 43 21],2.0,7
[79 39 38],1.0,3
[60 35 32],1.0,9
[75 45 55],1.0,3
[37 30 42],1.0,10
[58 26 37],1.0,2
[29 23 24],1.0,8
[47 71 28],1.0,3
[59 31 34],1.0,2
[16 54 40],1.0,6
[50 42 57],1.0,9
[66 25 36],1.0,2
[40 27 38],1.0,1
[22 21 44],1.0,6
[36 26 40],1.0,1
[78 26 48],2.0,3
[32 39 27],2.0,7
[30 43 30],2.0,7
[17 46 41],1.0,6
[66 80 43],1.0,3
[55 49 32],1.0,5
[37 39 44],1.0,9
[50 40 38],1.0,1
[41 28 43],1.0,9
[71 28 54],1.0,3
[48 46 35],1.0,3
[34 40 26],1.0,5
[30 47 55],1.0,9
[37 50 29],1.0,4
[60 54 51],1.0,9
[11 16  8],1.0,0
[43 28 34],2.0,5
[60 38 42],2.0,3
[46 29 35],1.0,8
[45 39 39],1.0,8
[38 42 26],1.0,10
[68 44 50],1.0,9
[69 50 32],1.0,3
[36 17 24],1.0,7
[15 14  7],1.0,0
[52 44 28],1.0,3
[13 48 34],1.0,7
[48 39 24],1.0,5
[51 33 30],1.0,5
[21 55 37],1.0,7
[27 17 39],1.0,4
[17 20 15],1.0,7
[38 48 32],1.0,9
[29 32 23],1.0,4
[63 40 58],1.0,3
[36 49 34],1.0,10
[53 51 34],1.0,3
[36 65 38],1.0,3
[13 37 20],2.0,7
[39 32 49],2.0,10
[42 62 48],1.0,3
[39 41 53],1.0,9
[66 47 49],1.0,10
[73 24 45],2.0,3
[29 37 31],2.0,4
[65 35 40],2.0,9
[35 21 38],2.0,2
[26 51 23],2.0,7
[14 51 26],2.0,7
[76 25 38],2.0,3
[28 33 34],2.0,7
[64 37 41],2.0,9
[51 67 47],2.0,10
[67 32 50],2.0,3
[39 55 47],2.0,10
[60 38 50],2.0,3
[39 52 41],2.0,10
[36 30 46],1.0,9
[45 65 31],1.0,3
[64 55 30],1.0,3
[32 30 27],1.0,4
[34 46 30],1.0,9
[17 50 24],2.0,7
[50 37 27],1.0,10
[15 30 19],2.0,7
[52 60 37],2.0,10
[69 29 32],1.0,3
[34 36 28],1.0,2
[47 15 42],2.0,2
[47 42 28],1.0,10
[18 21 22],1.0,7
[35 39 33],2.0,5
[54 40 41],2.0,3
[ 7 43 22],2.0,7
[13 48 33],2.0,7
[43 40 43],2.0,3
[19 46 16],2.0,7
[38 25 37],2.0,2
[46 43 36],1.0,8
[57 34 42],2.0,3
[25 43 36],2.0,1
[45 41 51],2.0,3
[43 40 30],1.0,10
[54 50 28],1.0,10
[42 69 35],1.0,3
[16 50 38],1.0,6
[39 27 36],2.0,5
[29 20 33],2.0,8
[39 48 33],1.0,10
[56 50 33],1.0,3
[49 51 21],1.0,5
[42 36 45],2.0,3
[82 47 51],1.0,3
[38 37 38],1.0,4
[36 50 44],1.0,3
[12 21 37],1.0,6
[46 56 54],2.0,10
[18 39 16],2.0,7
[59 45 45],1.0,9
[53 52 45],1.0,1
[48 25 39],1.0,8
[11 20 23],1.0,6
[59 50 36],1.0,9
[36 54 47],1.0,9
[29 44 21],2.0,7
[34 36 50],2.0,10
[60 48 49],1.0,1
[19 52 31],1.0,7
[33 43 23],1.0,8
[36 36 29],1.0,9
[56 46 55],1.0,9
[28 49 36],1.0,4
[50 51 36],1.0,5
[52 37 28],1.0,10
[41 31 33],1.0,10
[37 27 43],1.0,9
[58 67 58],1.0,3
[47 50 46],1.0,3
[28 50 26],2.0,7
[61 34 45],2.0,3
[22 12 14],1.0,0
[34 47 36],2.0,8
[41 42 44],2.0,3
[12 49 25],2.0,6
[24 39 27],2.0,4
[30 72 59],1.0,3
[18 35 41],1.0,4
[34 38 33],1.0,9
[31 42 35],2.0,1
[30 35 15],2.0,7
[56 29 39],2.0,9
[72 37 49],2.0,3
[55 27 43],1.0,9
[11 46 29],2.0,7
[18 39 20],2.0,7
[ 4 37 25],1.0,6
[55 49 40],1.0,3
[46 45 37],2.0,3
[50 39 27],1.0,10
[28 46 29],1.0,5
[52 38 29],1.0,5
[28 28 35],1.0,6
[34 28 42],1.0,9
[34 34 43],1.0,9
[35 14 30],2.0,8
[56 49 41],1.0,3
[47 38 43],2.0,3
[15 47 26],2.0,7
[32 38 40],1.0,9
[54 65 47],2.0,10
[60 32 40],2.0,3
[13 46 24],2.0,7
[42 25 37],2.0,8
[39 41 48],2.0,10
[59 47 40],1.0,10
[31 48 15],2.0,7
[50 33 54],1.0,10
[34 46 39],1.0,7
[27 20 35],1.0,4
[46 51 37],1.0,9
[49 37 38],1.0,8
[45 31 31],2.0,5
[44 55 54],2.0,10
[42 41 47],2.0,3
[17 33 35],2.0,7
[47 44 30],1.0,10
[31 34 30],1.0,9
[14 51 28],2.0,7
[57 51 43],1.0,9
[55 71 58],1.0,3
[49 58 49],1.0,9
[ 8 41 22],2.0,7
[45 36 28],2.0,8
[45 49 30],1.0,2
[51 64 26],1.0,3
[32 25 39],1.0,7
[60 67 34],1.0,3
[49 34 39],1.0,1
[57 67 49],1.0,10
[47 50 29],1.0,9
[74 64 52],1.0,3
[64 60 37],1.0,3
[76 47 52],1.0,3
[32 12 34],1.0,4
[73 37 39],2.0,3
[43 29 25],1.0,5
[45 16 49],1.0,2
[39 44 59],1.0,9
[15 52 32],1.0,6
[60 42 53],1.0,9
[56 80 36],1.0,3
[55 53 38],1.0,2
[53 17 45],1.0,2
[31 30 32],1.0,9
[19 17 32],1.0,6
[55 52 43],1.0,9
[58 89 39],1.0,3
[19 28 18],1.0,0
[11 45 46],1.0,6
[34 20 33],1.0,4
[28 39 41],1.0,1
[39 40 23],1.0,2
[39 51 24],1.0,3
[68 20 42],1.0,9
[44 75 34],1.0,3
[78 67 45],1.0,3
[82 32 42],2.0,3
[18 17 34],1.0,7
[ 7 40 47],1.0,6
[18 31 36],1.0,7
[13 46 44],1.0,6
[64 45 28],1.0,9
[48 62 49],1.0,3
[52 51 38],1.0,2
[42 26 19],1.0,8
[12  5 11],1.0,0
[57 58 39],1.0,2
[56 33 27],1.0,3
[67 81 42],1.0,3
[75 53 35],1.0,3
[56 27 32],1.0,5
[60 46 36],1.0,9
[33 30 55],1.0,1
[51 49 24],1.0,3
[35 48 37],1.0,9
[45 50 24],1.0,3
[39 29 51],1.0,10
[37 69 36],1.0,3
[43 48 28],1.0,10
[48 35 56],1.0,3
[54 49 52],1.0,9
[19 17 27],1.0,7
[35 64 36],1.0,3
[49 51 52],1.0,1
[56 53 23],1.0,3
[47 58 52],2.0,10
[35 69 43],1.0,3
[32 34 45],1.0,9
[55 23 35],1.0,2
[27 27 27],2.0,4
[42 39 47],2.0,10
[38 32 44],1.0,9
[56 68 47],1.0,10
[63 77 50],1.0,3
[46 46 31],1.0,5
[45 36 37],2.0,10
[69 24 35],1.0,3
[43 33 31],1.0,10
[48 64 57],1.0,3
[24 33 35],2.0,7
[55 42 49],2.0,10
[44 38 31],1.0,10
[35 44 31],1.0,9
[70 43 46],1.0,10
[60 52 40],1.0,9
[27 23 27],2.0,4
[28 49 31],2.0,8
[35 29 37],1.0,9
[57 58 26],1.0,3
[42 39 41],2.0,10
[69 28 44],2.0,3
[34 33 48],1.0,9
[50 38 50],1.0,9
[38 49 35],1.0,8
[60 57 52],1.0,9
[37 33 27],1.0,5
[73 51 51],1.0,3
[37 27 35],1.0,7
[59 42 36],1.0,3
[ 8 33 41],1.0,6
[27 52 36],1.0,4
[38 32 33],1.0,10
[41 56 61],1.0,1
[38 59 58],1.0,3
[41 34 24],1.0,5
[32 38 30],1.0,5
[51 45 23],1.0,5
[17 49 32],1.0,6
[71 35 37],2.0,3
[22 41 21],2.0,7
[58 54 30],1.0,10
[42 40 45],2.0,3
[52 54 28],1.0,5
[23 21 39],1.0,6
[22 23 36],1.0,6
[52 28 30],1.0,5
[29 49 47],2.0,1
[16 47 31],2.0,7
[12 40 40],1.0,6
[17 43 30],2.0,7
[21 50 25],2.0,7
[22 19 24],1.0,4
[32 52 31],1.0,8
[42 37 41],2.0,10
[42 33 43],2.0,10
[35 35 28],1.0,9
[33 35 24],1.0,5
[28 42 53],1.0,9
[42 31 55],1.0,3
[48 45 43],1.0,1
[48 47 29],1.0,10
[47 34 23],1.0,5
[ 8 48 21],2.0,6
[39 34 36],2.0,5
[44 48 46],2.0,1
[32 40 24],2.0,7
[38 29 33],2.0,5
[26 22 32],2.0,8
[30 19 30],2.0,8
[42 30 37],2.0,10
[24 51 38],1.0,7
[23 29 30],2.0,7
[20 27 29],2.0,7
[39 25 38],2.0,8
[37 27 35],2.0,5
[21 36 28],2.0,4
[40 15 49],1.0,2
[54 31 25],1.0,5
[51 34 22],1.0,5
[54 39 43],2.0,3
[38 55 51],2.0,10
[24 21 38],1.0,6
[57 43 34],1.0,3
[45 30 23],2.0,8
[34 18 24],2.0,8
[69 34 39],2.0,3
[13 44 36],2.0,7
[62 36 39],2.0,9
[44 37 52],2.0,10
[49 34 52],1.0,10
[31 41 55],1.0,9
[39 23 39],2.0,2
[42 50 37],1.0,8
[33 26 39],1.0,4
[60 46 40],1.0,9
[62 41 29],1.0,3
[19 23 21],1.0,7
[59 67 59],1.0,3
[58 44 38],1.0,10
[34 35 42],1.0,9
[58 57 32],1.0,2
[38 65 43],1.0,3
[47 66 58],1.0,3
[61 50 39],1.0,3
[51 54 30],1.0,10
[23 27 28],2.0,4
[41 46 40],1.0,2
[47 61 44],2.0,10
[41 50 33],1.0,3
[52 56 25],1.0,5
[23 24 40],1.0,6
[42 55 21],1.0,5
[17 10  4],1.0,0
[43 23 24],2.0,8
[53 54 46],1.0,1
[53 53 30],1.0,2
[53 57 48],1.0,1
[43 57 41],2.0,10
[14 31 30],2.0,7
[30 40 23],1.0,8
[44 53 52],2.0,10
[63 27 47],2.0,3
[66 31 34],1.0,3
[44 28 23],2.0,8
[26 25 32],2.0,4
[31 46 52],1.0,9
[37 45 38],2.0,1
[15 27 24],2.0,7
[52 31 37],2.0,3
[11 41 23],2.0,7
[64 28 52],2.0,3
[65 35 33],1.0,9
[37 49 36],1.0,8
[38 32 42],1.0,9
[23 20 32],1.0,4
[30 38 26],1.0,5
[41 21 43],2.0,2
[32 52 29],2.0,7
[55 47 47],1.0,9
[21 50 34],1.0,7
[67 36 30],1.0,9
[42 27 34],2.0,5
[64 35 40],2.0,9
[33 39 18],1.0,8
[27 20 44],1.0,6
[41 51 29],1.0,10
[39 31 32],2.0,5
[38 71 35],1.0,3
[39 46 27],1.0,10
[41 58 31],1.0,10
[46 40 30],1.0,10
[50 37 37],1.0,4
[14 34 24],2.0,7
[16 28 26],2.0,7
[36 14 30],2.0,8
[57 54 33],1.0,10
[50 45 33],1.0,3
[22 26 34],1.0,4
[41 37 41],2.0,10
[19 31 23],2.0,7
[61 55 42],1.0,10
[44 20 26],1.0,5
[35 55 46],1.0,3
[60 59 38],1.0,9
[59 59 48],1.0,3
[15 33 16],1.0,0
[ 7 43 36],1.0,6
[58 33 46],1.0,1
[17 31 21],1.0,6
[57 46 39],1.0,9
[56 58 34],1.0,2
[56 48 34],1.0,2
[31 61 39],1.0,3
[20 37 44],1.0,6
[64 51 52],1.0,9
[62 40 47],1.0,9
[28 46 38],1.0,9
[52 18 39],1.0,2
[49 27 49],1.0,2
[58 55 39],1.0,2
[40 67 30],1.0,3
[61 80 53],1.0,3
[39 38 47],1.0,9
[37 62 29],1.0,3
[48 34 57],1.0,3
[76 66 47],1.0,3
[49 41 28],1.0,10
[64 69 49],1.0,3
[73 49 39],1.0,10
[74 33 41],2.0,3
[31 39 35],1.0,9
[27 42 56],1.0,9
[29 28 15],1.0,7
[40 32 26],1.0,5
[32 36 27],2.0,7
[50 35 59],1.0,9
[40 34 27],2.0,8
[31 39 36],1.0,3
[44 35 29],1.0,4
[64 34 30],1.0,9
[37 48 59],1.0,1
[35 32 22],1.0,2
[72 46 35],1.0,10
[53 53 28],1.0,10
[30  9 21],1.0,0
[54 67 55],1.0,3
[27 21 35],1.0,7
[34 37 24],1.0,5
[41 43 38],2.0,10
[46 59 38],2.0,10
[56 41 36],1.0,10
[25 23 44],1.0,6
[60 49 30],1.0,10
[16 43 30],1.0,6
[22 21 36],1.0,4
